交易日期,縣市,鄉鎮市區,土地位置建物門牌,建物型態,建坪,屋齡,總價_萬,單價_萬每坪,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建築完成年月,移轉層次,總樓層數
2026-04-06,新北市,中和區,新北市中和區景平路４３１巷２５號十三樓之一,住宅大樓(11層含以上有電梯),31.03650116386879,28.6,2120.0,68.30677429800001,3,2,2,0860910,十三層,十七層
2026-04-06,新北市,中和區,新北市中和區中山路二段２０８號十樓之１,住宅大樓(11層含以上有電梯),16.099050603714396,8.4,1188.0,73.793055084,1,1,1,1061031,十層,十三層
2026-04-06,新北市,中和區,新北市中和區勝利路３５巷１弄８號三樓,公寓(5樓含以下無電梯),23.95195089819816,45.5,1100.0,45.925287534000006,3,2,1,0690926,三層，陽台,四層
2026-04-05,新北市,中和區,新北市中和區大勇街２５巷１６號三樓,公寓(5樓含以下無電梯),22.415250840571904,54.0,1150.0,51.304460886,3,2,1,0610415,三層,四層
2026-04-05,新北市,中和區,新北市中和區德光路４６號二樓之一,住宅大樓(11層含以上有電梯),11.570625433898453,27.0,740.0,63.95503892400001,1,1,1,0880412,二層,十四層
2026-04-05,新北市,中和區,新北市中和區員山路３２２之１號八樓,住宅大樓(11層含以上有電梯),38.759326453474735,9.2,1750.0,58.5596672255,2,2,1,1060110,八層,十八層
2026-04-04,新北市,中和區,新北市中和區工專路１１８號十四樓,住宅大樓(11層含以上有電梯),38.09080142840505,5.4,2150.0,56.443964825500004,3,2,2,1091110,十四層,十七層
2026-04-03,新北市,中和區,新北市中和區秀峰街１０３巷５弄４號,公寓(5樓含以下無電梯),31.99542619982848,48.3,1680.0,52.5074360475,3,2,1,0661212,一層，平台,四層
2026-04-03,新北市,中和區,新北市中和區秀朗路三段９３號三樓,住宅大樓(11層含以上有電梯),42.062626577348496,13.5,2300.0,54.680328528000004,3,2,2,1011012,三層,十三層
2026-04-03,新北市,中和區,新北市中和區景平路７１之７號四樓之五,住宅大樓(11層含以上有電梯),13.276725497877205,28.4,780.0,58.74941928450001,1,1,1,0861104,四層,二十一層
2026-04-02,新北市,中和區,新北市中和區南山路１１１巷８號四樓,公寓(5樓含以下無電梯),24.87760093291003,50.4,1095.0,44.0155355395,3,2,2,0641027,四層,四層
2026-04-02,新北市,中和區,新北市中和區景平路１７０號七樓之二,住宅大樓(11層含以上有電梯),56.69152712593226,28.4,2823.0,55.01123760650001,3,2,2,0861104,七層,四十一層
2026-04-02,新北市,中和區,新北市中和區圓通路２６５巷２號五樓,公寓(5樓含以下無電梯),27.978226049183473,39.2,1260.0,45.0350396335,3,2,1,0760114,五層,五層
2026-04-02,新北市,中和區,新北市中和區福祥路４２號二樓,公寓(5樓含以下無電梯),13.313025499238455,46.2,510.0,38.3084283155,4,0,4,0690121,二層，陽台,五層
2026-04-01,新北市,中和區,新北市中和區成功路５５號二樓,公寓(5樓含以下無電梯),22.05830082718628,47.5,1126.0,51.046609656,4,2,2,0670916,二層，陽台,四層
2026-03-31,新北市,中和區,新北市中和區景安路７９巷１９弄１３號,公寓(5樓含以下無電梯),21.59850080994378,54.0,1430.0,66.20826198,0,1,1,0610406,一層，陽台,四層
2026-03-31,新北市,中和區,新北市中和區新生街２２０巷３７號三樓,公寓(5樓含以下無電梯),17.157800643417524,49.3,1030.0,60.031072129,3,1,1,0651210,三層,四層
2026-03-30,新北市,中和區,新北市中和區興南路一段１３５巷１０弄１５號三樓,公寓(5樓含以下無電梯),21.870750820153155,51.5,1130.0,51.6671055005,3,2,2,0630916,三層,四層
2026-03-30,新北市,中和區,新北市中和區永和路９０巷２弄３號四樓,公寓(5樓含以下無電梯),25.833500968756287,46.9,1188.0,45.986775135,3,1,1,0680523,四層，陽台,五層
2026-03-30,新北市,中和區,新北市中和區德光路１１４號四樓,住宅大樓(11層含以上有電梯),25.225475945955345,30.2,1418.0,56.212890454000004,2,2,1,0850116,四層,十五層
2026-03-30,新北市,中和區,新北市中和區民享街３０巷８弄２號五樓,公寓(5樓含以下無電梯),25.990800974655034,45.2,870.0,33.473387174500004,3,2,2,0700128,五層，陽台,五層
2026-03-29,新北市,中和區,新北市中和區復興路５５號十五樓之二,住宅大樓(11層含以上有電梯),29.747851115544417,30.2,1850.0,62.189419155500005,2,2,1,0850115,十五層,十六層
2026-03-29,新北市,中和區,新北市中和區南山路２５６之８號十二樓,住宅大樓(11層含以上有電梯),16.670775625154086,6.7,1250.0,74.98148479150001,1,2,1,1080703,十二層,十四層
2026-03-29,新北市,中和區,新北市中和區中正路７５５號十樓之七,住宅大樓(11層含以上有電梯),17.726500664743774,29.5,938.0,52.915039338,2,1,1,0850919,十層,二十三層
2026-03-29,新北市,中和區,新北市中和區景平路５２號三樓,公寓(5樓含以下無電梯),25.706450963991912,49.7,1239.0,48.1980147215,3,2,2,0650705,三層，陽台,四層
2026-03-29,新北市,中和區,新北市中和區成功路４１巷７號八樓,住宅大樓(11層含以上有電梯),51.682126938079755,25.3,2530.0,54.05057648550001,3,2,2,0891124,八層,十三層
2026-03-28,新北市,中和區,新北市中和區景新街２０５之１４號三樓,華廈(10層含以下有電梯),52.19940195747757,31.8,2688.0,51.494874102000004,4,2,2,0830524,三層,七層
2026-03-28,新北市,中和區,新北市中和區景平路４３１巷９８號十六樓,住宅大樓(11層含以上有電梯),26.641175999044098,28.9,1650.0,61.9342125535,3,2,1,0860515,十六層,十七層
2026-03-28,新北市,中和區,新北市中和區圓通路３０５巷５弄８９號八樓,住宅大樓(11層含以上有電梯),28.92807608480285,1.2,1560.0,53.9269401265,2,2,1,1140102,八層,十四層
2026-03-28,新北市,中和區,新北市中和區南山路２５６號六樓,住宅大樓(11層含以上有電梯),57.69885216370695,6.7,2720.0,47.141155257,3,2,2,1080703,六層,十四層
2026-03-28,新北市,中和區,新北市中和區中安街２３０號七樓,住宅大樓(11層含以上有電梯),59.92222724708352,26.6,3820.0,70.037022167,4,2,2,0880811,七層,十四層
2026-03-28,新北市,中和區,新北市中和區景平路９３號四樓,公寓(5樓含以下無電梯),15.049375564351584,50.0,630.0,41.8621471905,0,2,1,0650330,四層,四層
2026-03-28,新北市,中和區,新北市中和區華順街３０巷１２號三樓,公寓(5樓含以下無電梯),26.801501005056284,45.7,940.0,35.072725957500005,3,2,2,0690709,三層，陽台,四層
2026-03-28,新北市,中和區,新北市中和區景新街３３５之９號二十九樓,住宅大樓(11層含以上有電梯),27.225001020937537,4.1,1870.0,68.686939573,2,2,1,1110224,二十九層,三十六層
2026-03-28,新北市,中和區,新北市中和區民治街１１巷５號四樓,公寓(5樓含以下無電梯),31.390426177140977,50.1,1200.0,38.22809774,3,2,1,0650219,四層,四層
2026-03-27,新北市,中和區,新北市中和區莒光路９９號五樓,公寓(5樓含以下無電梯),25.23152594618222,41.6,900.0,35.6697507285,4,1,2,0730901,五層,五層
2026-03-27,新北市,中和區,新北市中和區華新街１４３巷１０６弄２８號九樓,住宅大樓(11層含以上有電梯),13.273700497763768,29.8,600.0,45.2023123545,1,1,1,0850522,九層,十五層
2026-03-27,新北市,中和區,新北市中和區中正路８３９巷５６號十二樓,住宅大樓(11層含以上有電梯),30.504101143903792,0.9,2088.0,77.20925330300001,2,2,2,1140502,十二層,二十五層
2026-03-27,新北市,中和區,新北市中和區民享街５９巷２號五樓,公寓(5樓含以下無電梯),29.021851088319412,45.2,940.0,32.389420273,6,4,2,0700107,五層，陽台,五層
2026-03-27,新北市,中和區,新北市中和區民享街５２號四樓,公寓(5樓含以下無電梯),22.539275845222843,50.4,920.0,40.8175191305,5,3,2,0641106,四層,四層
2026-03-27,新北市,中和區,新北市中和區連城路５５５之３號十三樓,住宅大樓(11層含以上有電梯),28.731451077429416,1.2,2188.0,76.153385574,0,0,1,1140115,十三層,二十四層
